repo_id,repo_name,repo_url,stars,description,language,topics,tier,size_kb,ai_generation_score,core_intent,macro_category,micro_scenario,complexity_level,analytical_insight,analyzed_at,tokens_input,tokens_output,api_cost_cny,retry_count
1144095754,lohsefar/webhooks-cc,https://github.com/lohsefar/webhooks-cc,1,Webhook inspection and testing service,TypeScript,[],silent,1465,2,提供Webhook调试与测试服务,基础设施与底层组件,research,4,该项目反映了开发者工具向云原生和实时调试的演进趋势，通过托管服务简化了Webhook集成测试，降低了开发门槛。,2026-02-11T10:38:37.482108,2094,94,0.002282,0
1144063896,RustokCMS/RusTok,https://github.com/RustokCMS/RusTok,0,Headless API (GraphQL + REST) CQRS‑lite modular platform,Rust,"['cms', 'graphql', 'headless', 'highload', 'leptos', 'rust']",silent,1777,3,构建高性能无头内容管理平台,基础设施与底层组件,other,5,该项目反映了Rust语言在Web后端基础设施领域的渗透趋势，以及开发者对性能与开发体验兼得的追求，同时体现了无头CMS向AI原生架构演进的早期探索。,2026-02-11T10:38:40.955965,4172,108,0.004388,0
1144589773,OscarPindaro/new-blog-design,https://github.com/OscarPindaro/new-blog-design,0,A repo where i experiment with html css and jekyll to create my blog,SCSS,[],silent,99287,1,实验博客设计与开发,个人效能与辅助工具,content_creation,2,反映了个人开发者利用静态站点生成器（如Jekyll）进行内容创作和设计实验的持续趋势，强调轻量级、可定制的博客平台构建。,2026-02-11T10:38:41.403531,1249,102,0.001453,0
1144245550,Nwachukwu1300/BICYCLEMODEL,https://github.com/Nwachukwu1300/BICYCLEMODEL,0,,Jupyter Notebook,[],silent,19737,1,预测自行车使用量的机器学习模型,产品与系统原型,research,4,该项目反映了数据科学教育中端到端机器学习工作流程的标准化趋势，以及学术界对可复现研究的重视。,2026-02-11T10:38:41.801936,2306,91,0.002488,0
1144246813,alexshires/sglang-jax-dev-scripts,https://github.com/alexshires/sglang-jax-dev-scripts,0,,Python,[],silent,16987,1,为SGLang-JAX开发提供设计文档与脚本,基础设施与底层组件,research,2,反映了AI基础设施开发中设计文档先行、团队协作规范化的趋势，体现了开源项目对架构决策透明化和可追溯性的重视。,2026-02-11T10:38:42.366271,2162,103,0.002368,0
1143853487,SuryaSampreeth/smart-cafeteria-demand-forecasting-and-token-based-queue-optimization,https://github.com/SuryaSampreeth/smart-cafeteria-demand-forecasting-and-token-based-queue-optimization,0,,,[],silent,635,1,优化食堂排队和减少食物浪费,产品与系统原型,business_automation,5,该项目反映了AI/ML技术从纯研究向传统行业（如餐饮管理）渗透的趋势，通过数据驱动优化运营效率，同时体现了对可持续性和公平性的关注，符合企业数字化转型中的精细化运营需求。,2026-02-11T10:38:43.327444,3534,117,0.003768,0
1144540234,grp06/openclaw-studio,https://github.com/grp06/openclaw-studio,370,,TypeScript,[],signal,3361,3,管理AI代理的Web界面,产品与系统原型,productivity,4,该项目反映了AI代理管理工具向可视化、用户友好界面发展的趋势，将命令行工具包装成Web应用以降低使用门槛。,2026-02-11T10:38:45.472977,2160,97,0.002354,0
1144621655,theja-vanka/AutoTimm,https://github.com/theja-vanka/AutoTimm,9,Automatic Pytorch Image Models,Python,[],silent,5031,2,简化PyTorch视觉模型训练流程,基础设施与底层组件,research,4,该项目反映了AI工具链向低代码、自动化方向发展的趋势，通过封装复杂框架降低计算机视觉应用开发门槛。,2026-02-11T10:38:45.985177,4194,96,0.004386,0
1144115670,kolyakr/paper-implementations,https://github.com/kolyakr/paper-implementations,1,Core papers from scratch using PyTorch,Jupyter Notebook,[],silent,16858,1,复现深度学习论文模型,基础设施与底层组件,research,4,该项目反映了开源社区中个人开发者通过复现经典论文来学习和贡献AI基础设施的趋势，体现了模块化框架在深度学习实验中的重要性。,2026-02-11T10:38:45.997940,1417,93,0.001603,0
1144534904,getrecast/public-recast-code-examples,https://github.com/getrecast/public-recast-code-examples,0,A public facing repository that houses code examples we use at Recast to help illustrate complex statistical concepts,R,[],silent,145,1,提供统计概念代码示例,基础设施与底层组件,education,2,开源教育材料成为技术公司建立专业声誉和社区影响力的新渠道，反映了知识共享从封闭走向开放的趋势。,2026-02-11T10:38:46.899900,1560,92,0.001744,0
1144263381,fbr-dev-data-admins/en_gift_processing,https://github.com/fbr-dev-data-admins/en_gift_processing,0,,Python,[],silent,328,2,将捐赠数据从Engaging Networks转换到Raiser's Edge,产品与系统原型,business_automation,4,该项目反映了非营利组织数字化转型中，通过API集成实现捐赠数据自动化处理的趋势，体现了SaaS平台间数据孤岛问题的解决方案需求。,2026-02-11T10:38:47.839654,3589,109,0.003807,0
1143952211,Matt2Build/gridviewpro.com,https://github.com/Matt2Build/gridviewpro.com,0,"Monitor all markets at once! No more resizing multiple browser windows onto your screen. Transform how you work with multiple websites in ONE window, perfectly fitted into their own grid. Simply drag and drop, or paste URL. View 2-4 browser windows simultaneously in one  interface. Save and load your favorite sites into your favorite templates!",HTML,[],silent,21070,1,在单一窗口内同时显示多个网站,个人效能与辅助工具,productivity,3,反映了用户对多任务处理和界面定制化需求的增长，推动了轻量级桌面应用向更高效能工具演进。,2026-02-11T10:38:50.662330,1597,94,0.001785,0
1144364498,mamenex/studio-timepiece,https://github.com/mamenex/studio-timepiece,0,A studio clock running on the local computer's clock. Mainly for use in broadcast environments. It also has a stopwatch.,TypeScript,[],silent,10063,1,为广播环境提供本地时钟和运行顺序显示,产品与系统原型,business_automation,3,该项目反映了低代码/无代码工具（如Tauri）在专业领域（如广播控制室）中加速桌面应用原型开发的趋势，结合现代前端技术（React、TypeScript）实现跨平台部署。,2026-02-11T10:38:50.663076,2360,117,0.002594,0
1144210910,kimamovic21/real-estate-marketplace-sg-yt-2023,https://github.com/kimamovic21/real-estate-marketplace-sg-yt-2023,0,Real Estate Marketplace MERN App,JavaScript,[],silent,203,5,在线房产租赁与买卖平台,产品与系统原型,ecommerce,5,该项目反映了AI辅助开发在快速构建全栈应用原型中的普及趋势，开发者利用AI工具生成标准化的MERN架构，加速从概念到可部署产品的验证过程。,2026-02-11T10:38:51.342552,4109,107,0.004323,0
1144277266,wilgnersouzadev/car-wish-pro-backend,https://github.com/wilgnersouzadev/car-wish-pro-backend,0,,TypeScript,[],silent,174,1,洗车店管理系统后端,产品与系统原型,business_automation,4,该项目反映了中小型服务行业数字化转型的趋势，通过模块化后端架构（如NestJS+TypeORM）快速构建业务管理系统，降低传统行业信息化门槛。,2026-02-11T10:38:52.025845,2218,105,0.002428,0
1143931424,Aman-Anas/CSC-486-P1-VisualNarrative,https://github.com/Aman-Anas/CSC-486-P1-VisualNarrative,0,,C#,[],silent,30969,1,完成课程项目作业,产品与系统原型,education,3,该项目反映了高等教育中计算机科学课程向实践项目驱动的学习模式转变，强调团队协作和原型开发，而非传统理论教学。,2026-02-11T10:38:52.561049,1285,90,0.001465,0
1144467136,Ftgtaha/parking,https://github.com/Ftgtaha/parking,0,,TypeScript,[],silent,1184,5,创建Next.js默认模板项目,产品与系统原型,other,1,该项目反映了AI辅助开发工具（如Vercel AI模板）的普及，使得开发者能快速生成标准化项目框架，加速原型验证和初始开发阶段。,2026-02-11T10:38:54.993214,1603,99,0.001801,0
1143749713,Priscila-Moraes/dashboard-bryan-blandy,https://github.com/Priscila-Moraes/dashboard-bryan-blandy,0,,TypeScript,[],silent,307,1,可视化Meta广告活动数据,产品与系统原型,business_automation,3,该项目反映了低代码工具（如Supabase和Vercel）在快速构建企业级数据可视化应用中的普及，以及开发者对实时数据监控和业务自动化需求的增长。,2026-02-11T10:38:55.705275,1816,104,0.002024,0
1144489229,vitoriaferreirap/Trip_aggregation,https://github.com/vitoriaferreirap/Trip_aggregation,0,"Este projeto tem como objetivo principal o aprendizado de web scraping, utilizando Java, Jsoup e uma arquitetura em camadas.",Java,"['java', 'jsoup', 'scraping']",silent,86,1,监控巴士票价并识别优惠,产品与系统原型,ecommerce,4,该项目反映了开发者将传统Web Scraping技术与现代软件工程实践（如Clean Code、SOLID原则）结合的趋势，旨在构建可维护的数据驱动应用，而非一次性脚本。,2026-02-11T10:38:55.910102,2016,108,0.002232,0
1144509891,ahanes13-4hci/the-argumentor,https://github.com/ahanes13-4hci/the-argumentor,0,The Argumentor,JavaScript,[],silent,6036,1,创建React应用模板,基础设施与底层组件,other,1,该项目反映了开发者依赖标准化工具（如Create React App）快速启动前端项目，体现了低代码和模板化开发在简化初始设置中的普及趋势。,2026-02-11T10:38:57.349028,2037,95,0.002227,0
1144281616,worhllo/RSS-Feed-Push-Bot,https://github.com/worhllo/RSS-Feed-Push-Bot,0,一个轻量的 RSS 订阅推送脚本：定时拉取 RSS 源，将最新内容推送到 Telegram 或 Webhook，并通过本地历史记录避免重复发送。,Python,[],silent,219,1,定时抓取RSS并推送至指定渠道,个人效能与辅助工具,productivity,2,该项目反映了个人开发者利用轻量级脚本解决信息聚合与推送痛点的趋势，体现了RSS生态在AI时代仍作为可靠信息源的持续价值。,2026-02-11T10:38:57.350339,2955,108,0.003171,0
1144231680,alihusains/sstp-vpn,https://github.com/alihusains/sstp-vpn,0,,,[],silent,491,1,通过GitHub Actions自动获取数据,基础设施与底层组件,research,2,该项目反映了开发者利用自动化工作流简化数据采集任务的趋势，体现了开源工具在提升研发效率方面的应用。,2026-02-11T10:38:59.783235,1266,89,0.001444,0
1144165592,Davide-SP/code-playground,https://github.com/Davide-SP/code-playground,0,,HTML,[],silent,4468,1,前端开发基础练习与学习记录,个人效能与辅助工具,education,2,该项目反映了开发者通过公开代码库进行技能学习和知识分享的微观趋势，体现了个人学习与开源社区结合的实践方式。,2026-02-11T10:39:00.005636,1397,93,0.001583,0
1144037556,solomonferede/job-board-platform,https://github.com/solomonferede/job-board-platform,0,"A Job Board Platform with role-based access, JWT auth, PostgreSQL, and optimized job search APIs.",Python,[],silent,203,1,构建职位发布与申请管理平台,产品与系统原型,business_automation,4,该项目反映了企业级SaaS服务向模块化、API驱动的后端架构演进趋势，以及开发者对传统招聘流程进行数字化改造的持续需求。,2026-02-11T10:39:00.040528,2478,104,0.002686,0
1144158166,unstoppableh3r0/fedinet-go,https://github.com/unstoppableh3r0/fedinet-go,0,,Go,[],silent,10931,1,实现联邦网络协议,基础设施与底层组件,other,3,该项目反映了去中心化网络协议在Go语言中的实现趋势，可能用于构建分布式系统或增强网络互操作性。,2026-02-11T10:39:01.654528,1218,88,0.001394,0
1144317873,masfaiz-code/gold-price-monitor,https://github.com/masfaiz-code/gold-price-monitor,0,,JavaScript,[],silent,110,1,监控金价变化并自动通知,个人效能与辅助工具,fintech,3,该项目体现了个人开发者利用免费云服务（GitHub Actions）和低代码平台（n8n）构建自动化金融监控工具的趋势，反映了去中心化金融信息获取的平民化需求。,2026-02-11T10:39:02.794962,2366,113,0.002592,0
1144069729,ceverett10/experience-marketplace-platform,https://github.com/ceverett10/experience-marketplace-platform,0,Autonomous SEO/LLM-optimised experience marketplace platform powered by Holibob API,TypeScript,[],silent,4398,3,自动生成和管理体验预订网站,产品与系统原型,ecommerce,5,该项目反映了AI与API驱动的自动化电商平台趋势，结合SEO优化和LLM内容生成，以降低运营成本并提升市场响应速度。,2026-02-11T10:39:04.206374,2114,96,0.002306,0
1144331215,FrontKurnianuswaruwu/sensasi-v1,https://github.com/FrontKurnianuswaruwu/sensasi-v1,0,,Blade,[],silent,62861,1,Laravel框架的官方文档副本,基础设施与底层组件,other,1,该项目反映了开发者通过复制流行框架文档来快速创建仓库的入门实践，体现了开源生态中模板化学习和基础技能验证的微观趋势。,2026-02-11T10:39:04.346012,2265,101,0.002467,0
1143881520,cherry-12345/charan-katkam-portfolio,https://github.com/cherry-12345/charan-katkam-portfolio,0,,TypeScript,[],silent,564,2,展示个人技能与项目的网站,产品与系统原型,personal,3,该项目反映了开发者利用现代前端框架（如Next.js）和AI工具快速构建个人品牌网站的趋势，体现了低代码/无代码和AI辅助开发在个人项目中的普及。,2026-02-11T10:39:05.352068,2913,103,0.003119,0
1143830977,KhothatsoS/alx-project-nexus,https://github.com/KhothatsoS/alx-project-nexus,0,,TypeScript,[],silent,1595,1,在线销售优雅的保守风格女装,产品与系统原型,ecommerce,5,该项目反映了电商平台向高度定制化、移动优先和本地化市场渗透的微观趋势，同时展示了现代全栈开发中前后端职责分离和设计系统标准化的实践。,2026-02-11T10:39:06.463618,2961,110,0.003181,0
1143886685,FernandSilva/SBA,https://github.com/FernandSilva/SBA,0,Silva Boxing Academy ,TypeScript,[],silent,18791,5,运行和部署AI Studio应用,产品与系统原型,content_creation,3,该项目反映了AI原生应用开发平台的兴起，开发者通过模板快速构建和部署AI驱动的交互式应用，降低了AI技术门槛。,2026-02-11T10:39:07.223715,1441,94,0.001629,0
